tag,count,zh_name,confidence,note
animal_on_arm,1020,动物在手臂,medium,自动拆词组合，建议校对语序
bag_of_chips,1020,包chips,medium,自动拆词；需校对未知片段: chips
grey_leotard,1018,灰色连体衣,medium,自动拆词组合，建议校对语序
messy_room,1017,messyroom,low,"自动拆词；需校对未知片段: messy, room"
glaive_(polearm),1017,glaive（长柄武器）,low,自动拆词；需校对未知片段: glaive
print_necktie,1015,印花领带,medium,自动拆词组合，建议校对语序
shell_necklace,1013,壳项链,medium,自动拆词组合，建议校对语序
head_only,1013,头仅,medium,自动拆词组合，建议校对语序
zora,1013,zora,low,自动拆词；需校对未知片段: zora
ultra_ball,1013,ultra球,medium,自动拆词；需校对未知片段: ultra
height_chart,1011,heightchart,low,"自动拆词；需校对未知片段: height, chart"
holding_sex_toy,1011,拿着性交玩具,medium,自动拆词组合，建议校对语序
cephalopod_eyes,1011,cephalopod眼睛,medium,自动拆词；需校对未知片段: cephalopod
blue_bandana,1011,蓝色bandana,medium,自动拆词；需校对未知片段: bandana
runny_makeup,1011,runnymakeup,low,"自动拆词；需校对未知片段: runny, makeup"
apron_lift,1010,围裙掀起,medium,自动拆词组合，建议校对语序
long_beard,1010,长胡子,medium,自动拆词组合，建议校对语序
orange_belt,1010,橙色腰带,medium,自动拆词组合，建议校对语序
koi,1010,koi,low,自动拆词；需校对未知片段: koi
aurora,1010,aurora,low,自动拆词；需校对未知片段: aurora
white_lily,1008,白色lily,medium,自动拆词；需校对未知片段: lily
kinchaku,1008,kinchaku,low,自动拆词；需校对未知片段: kinchaku
light_machine_gun,1007,浅色machine枪,medium,自动拆词；需校对未知片段: machine
animal_slippers,1007,动物slippers,medium,自动拆词；需校对未知片段: slippers
camouflage_headwear,1007,camouflage头饰,medium,自动拆词；需校对未知片段: camouflage
licking_foot,1006,舔脚,medium,自动拆词组合，建议校对语序
crocs,1006,crocs,low,自动拆词；需校对未知片段: crocs
jacket_over_swimsuit,1005,夹克覆在泳装,medium,自动拆词组合，建议校对语序
crumbs,1005,crumbs,low,自动拆词；需校对未知片段: crumbs
rope_belt,1005,rope腰带,medium,自动拆词；需校对未知片段: rope
polar_bear,1004,polar熊,medium,自动拆词；需校对未知片段: polar
no_mask,1004,无面具,medium,自动拆词组合，建议校对语序
shoulder_sash,1004,肩腰带,medium,自动拆词组合，建议校对语序
symbolism,1003,symbolism,low,自动拆词；需校对未知片段: symbolism
star_ornament,1002,星星饰品,medium,自动拆词组合，建议校对语序
energy_cannon,1002,能量cannon,medium,自动拆词；需校对未知片段: cannon
kiwi_(fruit),1001,kiwi（fruit）,low,自动拆词；需校对未知片段: kiwi
onion,1001,onion,low,自动拆词；需校对未知片段: onion
checkered_sash,1001,棋盘格腰带,medium,自动拆词组合，建议校对语序
fanning_self,1000,fanning自己,medium,自动拆词；需校对未知片段: fanning
hands_on_ground,1000,双手在ground,medium,自动拆词；需校对未知片段: ground
yellow_sweater_vest,999,黄色毛衣背心,medium,自动拆词组合，建议校对语序
purple_cardigan,999,紫色开衫,medium,自动拆词组合，建议校对语序
anchor_necklace,998,anchor项链,medium,自动拆词；需校对未知片段: anchor
striped_hairband,997,条纹发带,medium,自动拆词组合，建议校对语序
ankle_grab,996,脚踝抓住,medium,自动拆词组合，建议校对语序
brown_bra,995,棕色bra,medium,自动拆词；需校对未知片段: bra
floating_card,994,漂浮card,medium,自动拆词；需校对未知片段: card
nib_pen_(object),994,nibpen（物体）,low,"自动拆词；需校对未知片段: nib, pen"
bike_shorts_under_shorts,994,bike短裤下短裤,medium,自动拆词；需校对未知片段: bike
facebook_username,993,facebook用户名,medium,自动拆词；需校对未知片段: facebook
stitched_mouth,992,stitched嘴,medium,自动拆词；需校对未知片段: stitched
gokkun,991,gokkun,low,自动拆词；需校对未知片段: gokkun
red_feathers,991,红色羽毛,medium,自动拆词组合，建议校对语序
gymnastics,990,gymnastics,low,自动拆词；需校对未知片段: gymnastics
ears_visible_through_hair,989,耳朵visible视头发,medium,自动拆词；需校对未知片段: visible
stone_stairs,989,stonestairs,low,"自动拆词；需校对未知片段: stone, stairs"
half_mask,989,half面具,medium,自动拆词；需校对未知片段: half
note,989,note,low,自动拆词；需校对未知片段: note
print_sleeves,989,印花袖子,medium,自动拆词组合，建议校对语序
glowing_tattoo,989,发光纹身,medium,自动拆词组合，建议校对语序
green_scrunchie,988,绿色scrunchie,medium,自动拆词；需校对未知片段: scrunchie
tape_measure,987,tapemeasure,low,"自动拆词；需校对未知片段: tape, measure"
duckling,987,duckling,low,自动拆词；需校对未知片段: duckling
thick_mustache,985,厚mustache,medium,自动拆词；需校对未知片段: mustache
coin_on_string,984,硬币在string,medium,自动拆词；需校对未知片段: string
gaming_chair,984,gaming椅子,medium,自动拆词；需校对未知片段: gaming
hand_on_leg,983,手在腿,medium,自动拆词组合，建议校对语序
forehead_tattoo,983,额头纹身,medium,自动拆词组合，建议校对语序
clear_sky,983,clear天空,medium,自动拆词；需校对未知片段: clear
bulletin_board,980,bulletinboard,low,"自动拆词；需校对未知片段: bulletin, board"
roundel,980,roundel,low,自动拆词；需校对未知片段: roundel
covered_testicles,980,覆盖testicles,medium,自动拆词；需校对未知片段: testicles
argyle_sweater,980,菱格毛衣,medium,自动拆词组合，建议校对语序
sand_castle,979,sandcastle,low,"自动拆词；需校对未知片段: sand, castle"
hospital_gown,979,hospitalgown,low,"自动拆词；需校对未知片段: hospital, gown"
steak,979,steak,low,自动拆词；需校对未知片段: steak
pinned,977,pinned,low,自动拆词；需校对未知片段: pinned
diamond_hairband,977,菱形发带,medium,自动拆词组合，建议校对语序
onesie,976,onesie,low,自动拆词；需校对未知片段: onesie
rhodes_island_logo_(arknights),976,罗德岛标志（明日方舟）,high,
mmm_threesome,975,mmmthreesome,low,"自动拆词；需校对未知片段: mmm, threesome"
green_armband,975,绿色臂章,medium,自动拆词组合，建议校对语序
splatter,974,splatter,low,自动拆词；需校对未知片段: splatter
hand_rest,973,手rest,medium,自动拆词；需校对未知片段: rest
double_\m/,973,双\m/,medium,自动拆词；需校对未知片段: \m/
shrimp_tempura,972,shrimptempura,low,"自动拆词；需校对未知片段: shrimp, tempura"
watching_television,972,watchingtelevision,low,"自动拆词；需校对未知片段: watching, television"
two-tone_coat,971,两个tone外套,medium,自动拆词；需校对未知片段: tone
cherry_hair_ornament,971,cherry头发饰品,medium,自动拆词；需校对未知片段: cherry
sukajan,971,sukajan,low,自动拆词；需校对未知片段: sukajan
ace_of_hearts,970,acehearts,low,"自动拆词；需校对未知片段: ace, hearts"
ink_(medium),969,ink（媒介）,low,自动拆词；需校对未知片段: ink
platform_boots,968,platformboots,low,"自动拆词；需校对未知片段: platform, boots"
floating_weapon,968,漂浮武器,medium,自动拆词组合，建议校对语序
panicking,967,panicking,low,自动拆词；需校对未知片段: panicking
above_clouds,967,上方clouds,medium,自动拆词；需校对未知片段: clouds
looking_at_food,967,看着食物,medium,自动拆词组合，建议校对语序
striped_one-piece_swimsuit,966,条纹一个件泳装,medium,自动拆词组合，建议校对语序
electric_plug,966,electricplug,low,"自动拆词；需校对未知片段: electric, plug"
extra_faces,966,extrafaces,low,"自动拆词；需校对未知片段: extra, faces"
hand_on_headphones,965,手在headphones,medium,自动拆词；需校对未知片段: headphones
boy_sandwich,965,男孩sandwich,medium,自动拆词；需校对未知片段: sandwich
bear_tail,964,熊尾巴,medium,自动拆词组合，建议校对语序
stripper,964,stripper,low,自动拆词；需校对未知片段: stripper
copy_ability,964,copyability,low,"自动拆词；需校对未知片段: copy, ability"
hitodama_print,963,hitodama印花,medium,自动拆词；需校对未知片段: hitodama
v-shaped_eyes,962,v形眼睛,medium,自动拆词；需校对未知片段: v
rabbit_hat,961,兔子帽子,medium,自动拆词组合，建议校对语序
track_and_field,961,trackfield,low,"自动拆词；需校对未知片段: track, field"
energy_beam,960,能量beam,medium,自动拆词；需校对未知片段: beam
testicle_sucking,960,testiclesucking,low,"自动拆词；需校对未知片段: testicle, sucking"
anal_fluid,960,analfluid,low,"自动拆词；需校对未知片段: anal, fluid"
thick_beard,960,厚胡子,medium,自动拆词组合，建议校对语序
dwarf,960,dwarf,low,自动拆词；需校对未知片段: dwarf
paper_stack,960,纸stack,medium,自动拆词；需校对未知片段: stack
yellow_border,960,黄色边框,medium,自动拆词组合，建议校对语序
martial_arts_belt,960,martialarts腰带,low,"自动拆词；需校对未知片段: martial, arts"
invisible_man,959,invisibleman,low,"自动拆词；需校对未知片段: invisible, man"
fur-trimmed_collar,959,毛皮饰边衣领,medium,自动拆词组合，建议校对语序
shared_speech_bubble,958,共享speechbubble,low,"自动拆词；需校对未知片段: speech, bubble"
paint_splatter_on_face,958,paintsplatter在脸,low,"自动拆词；需校对未知片段: paint, splatter"
hands_on_another's_thighs,958,双手在他人的thighs,medium,自动拆词；需校对未知片段: thighs
zodiac,957,zodiac,low,自动拆词；需校对未知片段: zodiac
hugging_tail,957,抱着尾巴,medium,自动拆词组合，建议校对语序
sports_bra_lift,957,运动bra掀起,medium,自动拆词；需校对未知片段: bra
hand_on_wall,956,手在墙,medium,自动拆词组合，建议校对语序
game_boy,956,游戏男孩,medium,自动拆词组合，建议校对语序
single_thigh_boot,955,单个大腿boot,medium,自动拆词；需校对未知片段: boot
teardrop_tattoo,954,teardrop纹身,medium,自动拆词；需校对未知片段: teardrop
heart_pendant,954,心形pendant,medium,自动拆词；需校对未知片段: pendant
high_tops,953,hightops,low,"自动拆词；需校对未知片段: high, tops"
sitting_on_table,953,坐着在桌子,medium,自动拆词组合，建议校对语序
plaid_bra,953,格纹bra,medium,自动拆词；需校对未知片段: bra
sleeve_grab,953,袖子抓住,medium,自动拆词组合，建议校对语序
colored_text,952,有色文字,medium,自动拆词组合，建议校对语序
no_mole,951,无痣,medium,自动拆词组合，建议校对语序
blood_bag,951,血包,medium,自动拆词组合，建议校对语序
male_underwear_pull,951,男性内衣拉,medium,自动拆词组合，建议校对语序
oversized_limbs,951,过大limbs,medium,自动拆词；需校对未知片段: limbs
missile_pod,951,missilepod,low,"自动拆词；需校对未知片段: missile, pod"
print_hoodie,951,印花连帽衫,medium,自动拆词组合，建议校对语序
green-tinted_eyewear,950,绿色染色眼镜,medium,自动拆词组合，建议校对语序
dress_swimsuit,950,连衣裙泳装,medium,自动拆词组合，建议校对语序
crane_game,950,crane游戏,medium,自动拆词；需校对未知片段: crane
flower_brooch,950,花胸针,medium,自动拆词组合，建议校对语序
united_states,949,unitedstates,low,"自动拆词；需校对未知片段: united, states"
cum_in_container,948,精液在container,medium,自动拆词；需校对未知片段: container
triplets,948,triplets,low,自动拆词；需校对未知片段: triplets
cross-laced_legwear,947,十字蕾丝边腿部穿着,medium,自动拆词组合，建议校对语序
popped_button,947,popped纽扣,medium,自动拆词；需校对未知片段: popped
canopy_bed,947,canopybed,low,"自动拆词；需校对未知片段: canopy, bed"
minotaur,946,弥诺陶洛斯,medium,自动拆词组合，建议校对语序
candlelight,946,candlelight,low,自动拆词；需校对未知片段: candlelight
salad,946,salad,low,自动拆词；需校对未知片段: salad
tumblr_username,946,tumblr用户名,medium,自动拆词；需校对未知片段: tumblr
finger_frame,945,手指框,medium,自动拆词组合，建议校对语序
on_roof,945,在roof,medium,自动拆词；需校对未知片段: roof
before_and_after,945,before之后,medium,自动拆词；需校对未知片段: before
racecar,945,racecar,low,自动拆词；需校对未知片段: racecar
elvaan,944,elvaan,low,自动拆词；需校对未知片段: elvaan
radish,944,radish,low,自动拆词；需校对未知片段: radish
ornament,943,饰品,medium,自动拆词组合，建议校对语序
perfume_bottle,943,perfume瓶,medium,自动拆词；需校对未知片段: perfume
blue_shawl,943,蓝色shawl,medium,自动拆词；需校对未知片段: shawl
